file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007006_02101_00001_nrcalong_cal_Pro1oF.fits,jw02883007006_02101_00001_nrcalong,0.1573953628540039,0.018797141469255315,1024,161,0,863,177.40154948125,22.400187992794,0.953000009059906,2023-12-16,2883007006,NRCALONG,F360M,515.365
