file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883008006_02101_00001_nrcalong_cal_Pro1oF.fits,jw02883008006_02101_00001_nrcalong,0.8467312455177307,0.052288663929305514,1024,44,0,980,177.39010426019,22.405521352167,2.02300000190735,2023-12-07,2883008006,NRCALONG,F480M,515.365
