file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007006_02101_00001_nrcb1_cal_Pro1oF.fits,jw02883007006_02101_00001_nrcb1,0.28096234798431396,0.056626709237817,1024,49,0,975,177.36355847092,22.353128104818,3.8199999332428,2023-12-16,2883007006,NRCB1,F182M,515.365
