file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007001_02101_00002_nrca2_cal_Pro1oF.fits,jw02883007001_02101_00002_nrca2,0.2600758224725723,0.03490617724475794,1024,100,0,924,177.39589257626,22.412050696688,3.84699988365173,2023-12-16,2883007001,NRCA2,F182M,773.047
