file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883008005_02101_00001_nrcblong_cal_Pro1oF.fits,jw02883008005_02101_00001_nrcblong,0.8735074400901794,0.04302339890005544,1024,5,0,1019,177.37819295364,22.356468129206,1.4559999704361,2023-12-07,2883008005,NRCBLONG,F480M,515.365
