file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007004_03101_00001_nrcblong_cal_Pro1oF.fits,jw02883007004_03101_00001_nrcblong,0.15203142166137695,0.017425700290639976,1024,26,0,998,177.38662723539,22.351031067497,0.876999974250793,2023-12-16,2883007004,NRCBLONG,F360M,515.365
