file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883008003_02101_00001_nrcalong_cal_Pro1oF.fits,jw02883008003_02101_00001_nrcalong,0.8399054408073425,0.05194213578317847,1024,16,0,1008,177.37168283943,22.414422248508,2.02300000190735,2023-12-07,2883008003,NRCALONG,F480M,515.365
