file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883008002_02101_00001_nrcalong_cal_Pro1oF.fits,jw02883008002_02101_00001_nrcalong,0.8351065516471863,0.052376365027518905,1024,31,0,993,177.38423206393,22.408522095596,2.02300000190735,2023-12-07,2883008002,NRCALONG,F480M,515.365
