file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007001_02101_00004_nrcb2_cal_Pro1oF.fits,jw02883007001_02101_00004_nrcb2,0.254220575094223,0.03080898346406657,1024,81,0,943,177.38198014832,22.342968260623,3.67499995231628,2023-12-16,2883007001,NRCB2,F182M,773.047
