file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883008004_02101_00001_nrca2_cal_Pro1oF.fits,jw02883008004_02101_00001_nrca2,0.2558366656303406,0.04026942549339625,1024,85,0,939,177.39351469362,22.412822065808,4.91900014877319,2023-12-16,2883008004,NRCA2,F210M,773.047
