file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007001_03101_00001_nrcb1_cal_Pro1oF.fits,jw02883007001_03101_00001_nrcb1,0.2905818521976471,0.05701704176041212,1024,45,0,979,177.36389329298,22.351567964065,3.8199999332428,2023-12-16,2883007001,NRCB1,F182M,515.365
