file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883008004_03101_00001_nrcalong_cal_Pro1oF.fits,jw02883008004_03101_00001_nrcalong,0.702051043510437,0.04888865067035901,1024,43,0,981,177.3997513922,22.399470126516,2.02300000190735,2023-12-16,2883008004,NRCALONG,F480M,515.365
