file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007004_02101_00004_nrca3_cal_Pro1oF.fits,jw02883007004_02101_00004_nrca3,0.27269247174263,0.03126097375905072,1024,79,0,945,177.41568965624,22.381406433966,3.51699995994568,2023-12-16,2883007004,NRCA3,F182M,773.047
