file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883008003_02101_00001_nrcblong_cal_Pro1oF.fits,jw02883008003_02101_00001_nrcblong,0.8752860426902771,0.04301986454930922,1024,27,0,997,177.34719647732,22.371292037719,1.4559999704361,2023-12-07,2883008003,NRCBLONG,F480M,515.365
