file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007003_02101_00001_nrcb1_cal_Pro1oF.fits,jw02883007003_02101_00001_nrcb1,0.2795681655406952,0.056935204800422246,1024,74,0,950,177.35433336643,22.357590254119,3.8199999332428,2023-12-16,2883007003,NRCB1,F182M,515.365
