file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007002_02101_00001_nrca4_cal_Pro1oF.fits,jw02883007002_02101_00001_nrca4,0.29857826232910156,0.04960982211145128,1024,187,0,837,177.39133219997,22.39464978793,3.38100004196167,2023-12-16,2883007002,NRCA4,F182M,515.365
