file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883008004_03101_00001_nrcblong_cal_Pro1oF.fits,jw02883008004_03101_00001_nrcblong,0.7295572757720947,0.03999943079509913,1024,10,0,1014,177.37525905619,22.356344093529,1.4559999704361,2023-12-16,2883008004,NRCBLONG,F480M,515.365
