file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883008005_02101_00001_nrcb4_cal_Pro1oF.fits,jw02883008005_02101_00001_nrcb4,0.28281399607658386,0.057411092146208306,1024,77,0,947,177.39214582229,22.360811859488,4.22100019454956,2023-12-07,2883008005,NRCB4,F210M,515.365
