file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007002_02101_00001_nrcalong_cal_Pro1oF.fits,jw02883007002_02101_00001_nrcalong,0.1557726413011551,0.018809204313821652,1024,165,0,859,177.4049043889,22.398724257982,0.953000009059906,2023-12-16,2883007002,NRCALONG,F360M,515.365
