file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883007005_02101_00001_nrcblong_cal_Pro1oF.fits,jw02883007005_02101_00001_nrcblong,0.15235881507396698,0.017438876856602725,1024,24,0,1000,177.38964661423,22.351127992158,0.876999974250793,2023-12-16,2883007005,NRCBLONG,F360M,515.365
