file,root,calc_sky,calc_rms,N_total_regions,N_bad_regions,N_bad_px_regions,N_good_regions,CRVAL1,CRVAL2,PHOTMJSR,DATE-OBS,VISIT_ID,DETECTOR,FILTER,EFFEXPTM
jw02883008005_02101_00001_nrca3_cal_Pro1oF.fits,jw02883008005_02101_00001_nrca3,0.2517322897911072,0.06041251839304201,1024,67,0,957,177.40726338809,22.38683884029,4.40500020980835,2023-12-07,2883008005,NRCA3,F210M,515.365
